# source, target, weight, time
8517,39368,1,1141940520
8517,24657,1,1141850580
8517,1099,1,1141766040
8517,18214,1,1153848000
8517,24108,1,1153845240
8517,44521,1,1153507140
8517,5549,1,1153525440
8517,22708,1,1150395360
8517,3983,1,1149861960
8517,34060,1,1148062800
8517,6539,1,1148063280
8518,8519,1,1129656120
8519,8573,1,1129651680
8519,9573,1,1127487480
8520,8521,1,1129658580
8521,8559,1,1129651560
8522,8818,1,1129647300
8522,11230,1,1127978460
8522,24734,1,1147792140
8522,17180,1,1147790760
8523,6674,1,1129664940
8523,27738,1,1135024800
8523,8526,1,1135081500
8524,1430,1,1130605320
8524,12777,1,1127917620
8524,2426,1,1135403280
8524,2426,1,1135744620
8524,34469,1,1146033180
8524,14927,1,1145695020
8525,5345,1,1129673940
8525,21963,1,1138437060
8525,4839,1,1135241160
8525,2811,1,1135240440
8525,14318,1,1149847200
8525,1949,1,1149847980
8526,59,1,1129676340
8526,4819,1,1135716540
8526,8523,1,1135045740
8526,8523,1,1135137480
8526,27830,1,1135045980
8526,32559,1,1147217880
8526,2887,1,1148653500
8527,5345,1,1129696260
8527,8594,1,1129730640
8527,384,1,1138479420
8527,384,1,1138546380
8527,1173,1,1138436820
8527,22249,1,1138437960
8527,22255,1,1138476360
8527,33807,1,1146254760
8528,5345,1,1129649340
8528,59,1,1129704720
8528,5500,1,1129534080
8528,5500,1,1129792860
8528,5500,1,1129821000
8528,9305,1,1129300260
8528,5500,1,1129560000
8528,10600,1,1128690780
8528,1280,1,1126169460
8528,7515,1,1126168080
8528,19480,1,1139477220
8528,201,1,1137063540
8528,6994,1,1134576720
8528,7131,1,1134573540
8528,6994,1,1134580440
8528,31234,1,1146207240
8528,32053,1,1146148020
8528,18453,1,1146207600
8528,18418,1,1146148140
8528,5920,1,1146207000
8528,2670,1,1146147720
8528,18418,1,1146147540
8528,3412,1,1145609880
8528,3412,1,1145619060
8528,39885,1,1141395480
8528,7081,1,1141141140
8528,4070,1,1141135260
8528,40876,1,1141134540
8528,43726,1,1154336220
8528,3244,1,1152605160
8528,27429,1,1152792360
8528,6279,1,1152689820
8528,3831,1,1152628020
8529,8518,1,1129666080
8530,639,1,1129791060
8530,639,1,1130234040
8530,1425,1,1127600460
8530,2654,1,1127599500
8530,2605,1,1127596440
8530,1425,1,1127696460
8530,2654,1,1127599800
8530,1426,1,1127698500
8530,1945,1,1127618100
8530,184,1,1127695320
8530,5548,1,1127596920
8530,2654,1,1127696820
8530,4196,1,1127597280
8530,2654,1,1127607840
8530,10471,1,1127596200
8530,2605,1,1127595960
8530,2654,1,1127608080
8530,3477,1,1126576740
8530,15028,1,1126575720
8530,18638,1,1139966280
8530,2326,1,1139008380
8530,2326,1,1138998060
8530,5486,1,1138829160
8530,20724,1,1138829460
8530,6200,1,1138828800
8530,506,1,1138828500
8530,7949,1,1138597740
8530,2423,1,1138597020
8530,5553,1,1137984000
8530,23634,1,1137984600
8530,24723,1,1137438840
8530,24774,1,1137438540
8530,7666,1,1135818000
8530,32732,1,1147035360
8530,3244,1,1146836160
8530,206,1,1147129620
8530,1898,1,1146743640
8530,1898,1,1146739740
8530,206,1,1146835800
8530,40191,1,1141337880
8530,4070,1,1141184460
8530,6246,1,1156719180
8530,3771,1,1156719360
8530,32053,1,1154696160
8530,43723,1,1154278260
8530,11656,1,1154396340
8530,6671,1,1154277300
8530,44715,1,1152875820
8530,27594,1,1152875640
8530,2565,1,1152278520
8530,3320,1,1149380700
8530,50382,1,1148567100
8531,8580,1,1129656000
8531,6,1,1129667400
8531,45546,1,1152040920
8532,5088,1,1129921020
8533,8522,1,1129651500
8534,8535,1,1129649400
8535,8522,1,1129647900
8535,8593,1,1129652760
8536,6012,1,1129883700
8537,5345,1,1129650120
8537,34874,1,1145609220
8537,2662,1,1145631000
8537,39762,1,1141407000
8537,27174,1,1149058920
8537,19944,1,1148975040
8537,50309,1,1148648940
8537,50304,1,1149066960
8538,8522,1,1129651740
8539,8522,1,1129663560
8539,430,1,1145989200
8540,6674,1,1129651140
8541,6674,1,1129661460
8542,5345,1,1129650420
8543,8544,1,1129648380
8543,8572,1,1129648560
8543,8635,1,1129647480
8543,1549,1,1129647780
8543,7,1,1140195780
8543,40884,1,1141134900
8543,22233,1,1148647620
8544,5345,1,1129647960
8544,40921,1,1141130880
8544,1081,1,1141129260
8544,41491,1,1148903940
8545,5345,1,1129668420
8546,8547,1,1129685160
8547,5345,1,1129648020
8548,8522,1,1129659660
8549,8543,1,1129648980
8550,8551,1,1129663980
8551,8522,1,1129651260
8552,5780,1,1129656960
8553,1083,1,1129706940
8553,2347,1,1129704360
8553,5225,1,1129708740
8553,5345,1,1129703520
8553,8518,1,1129701660
8553,2347,1,1129707840
8553,19633,1,1139410020
8553,19633,1,1139422260
8553,775,1,1138778640
8553,588,1,1135248120
8553,26979,1,1135247940
8553,5693,1,1147411440
8553,32001,1,1147410720
8553,30362,1,1148977380
8553,1445,1,1148977860
8554,6012,1,1129671600
8555,8522,1,1129693980
8555,18403,1,1140247920
8555,22464,1,1137610620
8555,22464,1,1137599700
8555,5166,1,1137603480
8555,430,1,1137593040
8555,8555,1,1134784440
8555,4826,1,1134753840
8555,15562,1,1134748680
8555,41960,1,1156650600
8555,42965,1,1154985240
8555,7972,1,1155039360
8556,8557,1,1129650840
8556,23808,1,1137669600
8557,8543,1,1129649400
8558,8522,1,1129647300
8558,7515,1,1126178940
8558,22593,1,1138357140
8558,22594,1,1138356720
8558,18031,1,1137680040
8558,5671,1,1137583440
8558,18031,1,1137677220
8558,25168,1,1136577600
8558,31272,1,1147333680
8558,40268,1,1141317540
8559,8522,1,1129647360
8560,8535,1,1129651440
8560,2099,1,1129653480
8560,9380,1,1129213500
8560,20633,1,1137598860
8560,29114,1,1134479700
8561,8522,1,1129647360
8562,6674,1,1129650060
8563,8522,1,1129647300
8564,8564,1,1129797300
8564,8564,1,1129796940
8564,8522,1,1129796460
8564,33265,1,1147055580
8565,8566,1,1129651140
8565,7223,1,1127747400
8566,8522,1,1129648200
8567,8568,1,1129674000
8567,5345,1,1129650240
8567,4680,1,1129651740
8567,6674,1,1129651320
8567,18605,1,1139955600
8567,25739,1,1135971060
8568,8567,1,1129663800
8569,8522,1,1129669500
8569,14796,1,1126630680
8570,5780,1,1129707480
8570,2869,1,1129301520
8570,3716,1,1129328040
8570,4741,1,1129330320
8570,11332,1,1128495240
8570,11303,1,1128418440
8570,11303,1,1128465660
8570,11303,1,1128493740
8570,11303,1,1128461400
8570,6136,1,1128075000
8570,9528,1,1128080040
8570,2131,1,1128075960
8570,26604,1,1135260900
8570,26632,1,1135268160
8570,7349,1,1135267980
8570,1083,1,1135261560
8570,16824,1,1135260360
8571,8572,1,1129647960
8572,8522,1,1129647840
8572,9371,1,1129211040
8572,12042,1,1128067500
8572,14289,1,1127477520
8572,3177,1,1135462800
8572,4674,1,1145529660
8572,5183,1,1152605880
8572,37023,1,1152607920
8572,44912,1,1152607320
8572,3157,1,1150105740
8573,8559,1,1129648500
8574,1426,1,1129658640
8575,8550,1,1129671000
8576,6674,1,1129717500
8577,8522,1,1129647300
8578,3721,1,1129697940
8578,20739,1,1138862340
8578,2420,1,1138862940
8578,652,1,1138946640
8578,24710,1,1137341820
8578,27184,1,1135225860
8578,472,1,1141300980
8578,21166,1,1141366920
8578,18030,1,1155096180
8578,16711,1,1154346240
8578,16711,1,1154411640
8578,17801,1,1154330880
8578,46591,1,1151469060
8579,8522,1,1129651320
8580,8522,1,1129648860
8580,25045,1,1137075300
8580,28356,1,1135102140
8580,29873,1,1134132780
8580,30114,1,1133961180
8581,8559,1,1129651560
8581,17801,1,1144142040
8581,5597,1,1154513340
8582,8535,1,1129692960
8583,8522,1,1129647360
8584,5345,1,1129648080
8585,8535,1,1129651020
8586,8587,1,1129671720
8587,4257,1,1129649880
8588,8556,1,1129653060
8588,3512,1,1144323660
8589,8590,1,1129655700
8590,2497,1,1129651080
8591,6674,1,1129650120
8592,4968,1,1129652160
8593,8535,1,1129652040
8594,8527,1,1129725000
8594,8527,1,1129789560
8594,4751,1,1134841140
8595,5345,1,1129651380
8596,8543,1,1129648920
8596,1949,1,1129301280
8596,17328,1,1140775020
8596,17411,1,1140774360
8596,16689,1,1135637820
8596,15323,1,1142512500
8596,38658,1,1142498460
8596,4490,1,1142542800
8596,19042,1,1142010720
8596,36,1,1142011320
8596,22544,1,1142010180
8596,39248,1,1142009400
8596,7279,1,1154715600
8596,430,1,1153841460
8597,766,1,1129654620
8597,307,1,1129213200
8597,9830,1,1129205220
8597,307,1,1129205640
8597,10072,1,1129040040
8597,1733,1,1128420600
8597,11399,1,1128415740
8597,1052,1,1128247320
8597,9797,1,1128093360
8597,13725,1,1127583720
8597,8597,1,1125912240
8597,16387,1,1125834060
8597,122,1,1125788700
8597,16594,1,1125653040
8597,1373,1,1125386880
8597,16240,1,1125275160
8597,1547,1,1139228820
8597,11753,1,1138301100
8597,25656,1,1136059260
8597,2839,1,1136029800
8597,5612,1,1136032800
8597,1083,1,1136031480
8597,793,1,1136031060
8597,2839,1,1136028780
8597,201,1,1135255440
8597,2611,1,1147964400
8597,5177,1,1143634920
8597,37657,1,1141338420
8597,762,1,1156673640
8597,762,1,1156699140
8597,762,1,1156717380
8597,42853,1,1155109680
8597,1297,1,1152206760
8597,2948,1,1149240900
8597,7512,1,1149241560
8597,16226,1,1148637480
8598,8590,1,1129657500
8599,8569,1,1129701000
8600,8601,1,1129718520
8601,5345,1,1129671300
8601,12903,1,1127682780
8601,506,1,1126558500
8601,15199,1,1126559160
8601,11817,1,1125276120
8601,17028,1,1125266400
8602,5345,1,1129676040
8602,3304,1,1154733120
8602,33165,1,1151916300
8603,6674,1,1129654320
8604,5345,1,1129669080
8605,8580,1,1129650660
8606,8522,1,1129669020
8606,9098,1,1129456080
8607,2099,1,1129652160
8608,8522,1,1129701480
8609,6012,1,1129664160
8609,28910,1,1134602460
8609,28882,1,1134603600
8610,8611,1,1129647060
8610,1740,1,1146688200
8611,8681,1,1129646220
8611,2995,1,1126283640
8611,18909,1,1135683480
8611,2423,1,1134480840
8611,33265,1,1146440580
8611,3983,1,1146479340
8611,42566,1,1156245840
8611,44059,1,1154009700
8611,27941,1,1152286560
8611,430,1,1152293700
8612,8622,1,1129645500
8613,8614,1,1129652700
8614,8045,1,1129649880
8614,9982,1,1129103580
8615,8616,1,1129650120
8615,10037,1,1138900680
8615,17819,1,1146154500
8615,47052,1,1150380060
8616,2234,1,1129650900
8616,8622,1,1129645800
8616,11350,1,1128414960
8616,11364,1,1128423600
8617,8618,1,1129646880
8617,12453,1,1127665140
8617,14322,1,1127480820
8618,8732,1,1129645980
8618,26982,1,1135249920
8618,33902,1,1146201180
8618,1681,1,1142674320
8618,2362,1,1142509020
8618,2362,1,1142581080
8618,39312,1,1141931820
8618,48555,1,1149407100
8619,8622,1,1129645380
8619,3589,1,1128783420
8619,10884,1,1128439680
8619,2710,1,1128089340
8619,186,1,1127469420
8619,33154,1,1146678420
8620,8622,1,1129645620
8620,430,1,1127626440
8621,8622,1,1129659060
8623,2330,1,1129647900
8624,8622,1,1129663080
8625,6102,1,1129649520
8625,6954,1,1129649220
8625,850,1,1126296180
8625,3897,1,1126296780
8625,15701,1,1126296540
8626,8622,1,1129646040
8626,345,1,1126358700
8626,8346,1,1156635060
8626,42926,1,1154969880
8627,2171,1,1129654860
8628,1688,1,1129646340
8628,8644,1,1129646580
8628,4884,1,1147423500
8628,19458,1,1141325280
8628,45263,1,1152193260
8629,8637,1,1129652700
8629,8846,1,1129652460
8630,2330,1,1129652460
8631,7993,1,1129648920
8631,1952,1,1129677960
8632,8633,1,1129674720
8633,8719,1,1129648440
8634,4740,1,1129661700
8634,7993,1,1129655700
8635,2929,1,1129647300
8635,627,1,1129646940
8635,8645,1,1129646460
8635,22199,1,1138381020
8635,8635,1,1138381200
8635,23140,1,1138137360
8636,8622,1,1129647240
8636,9426,1,1138559940
8636,21543,1,1137892620
8637,8825,1,1129721400
8637,8688,1,1129645860
8637,18512,1,1138999080
8637,20985,1,1138779720
8637,31927,1,1153841640
8637,44208,1,1153891680
8638,8622,1,1129649700
8639,8622,1,1129650060
8639,47986,1,1149630720
8640,920,1,1129656240
8640,8685,1,1129654680
8640,8619,1,1129657560
8641,8642,1,1129652280
8642,6845,1,1129648740
8643,8622,1,1129648380
8644,8645,1,1129645980
8644,4839,1,1129646220
8644,4839,1,1129650180
8644,3173,1,1129649400
8644,23573,1,1137859500
8645,8622,1,1129645560
8646,8647,1,1129647420
8647,8622,1,1129645920
8648,6954,1,1129711380
8649,127,1,1129650900
8649,14163,1,1127488080
8649,14553,1,1127468820
8649,2783,1,1139960880
8649,5904,1,1139961540
8649,18680,1,1140030720
8649,18605,1,1139941440
8649,4704,1,1138797060
8649,26932,1,1135261200
8649,3883,1,1135265520
8649,2541,1,1134995580
8649,188,1,1147425120
8649,4767,1,1147425420
8649,3481,1,1147355880
8649,3263,1,1146214320
8649,4419,1,1146148980
8649,17819,1,1146221160
8649,17819,1,1146158880
8649,17819,1,1146157440
8649,13265,1,1146072060
8649,13265,1,1146148440
8649,32139,1,1145528520
8649,19632,1,1142506500
8649,39501,1,1141852860
8649,18,1,1141136820
8649,27772,1,1155664560
8650,6695,1,1129651620
8651,8652,1,1129680780
8651,8822,1,1129842840
8651,8652,1,1129845900
8651,8652,1,1129755000
8651,10039,1,1127807580
8652,8628,1,1129648440
8652,8645,1,1129647240
8652,8651,1,1129722420
8652,8651,1,1129803600
8652,8651,1,1129920360
8652,8998,1,1127826900
8652,26631,1,1135262220
8652,26604,1,1135258260
8652,26634,1,1135261380
8652,6749,1,1135266360
8652,26668,1,1135259100
8652,19189,1,1134997500
8652,19189,1,1134899820
8652,35319,1,1141159740
8652,47567,1,1149841620
8653,8635,1,1129648740
8653,4057,1,1129647480
8653,827,1,1126306800
8653,15766,1,1126301040
8653,6557,1,1126311780
8653,6557,1,1126311600
8653,1212,1,1126301580
8653,1254,1,1126301280
8653,201,1,1139239980
8653,5884,1,1135272600
8653,31037,1,1147337940
8654,6954,1,1129651320
8655,27,1,1129645560
8655,13378,1,1139253840
8655,26998,1,1135286880
8655,13605,1,1133523960
8656,8657,1,1129655880
8657,8612,1,1129649160
8658,8659,1,1129731840
8659,8633,1,1129656660
8660,8622,1,1129647240
8661,8662,1,1129684020
8661,5740,1,1129687200
8662,8661,1,1129719240
8662,8681,1,1129646340
8662,8867,1,1129719420
8662,2443,1,1128429420
8662,2031,1,1128431340
8662,2987,1,1128439680
8662,2987,1,1128427980
8662,2987,1,1128422520
8662,1858,1,1128262560
8662,11657,1,1128262860
8662,8514,1,1128094500
8662,1280,1,1128079620
8662,8662,1,1128079800
8662,1472,1,1128079320
8662,12149,1,1127999040
8662,4741,1,1127998920
8663,2171,1,1129650960
8663,8663,1,1129651200
8663,8988,1,1129646940
8663,684,1,1129210980
8663,15380,1,1126553160
8663,20439,1,1138892340
8663,30969,1,1147794720
8663,236,1,1146741600
8663,16568,1,1156242360
8663,34060,1,1154979540
8663,6430,1,1154966400
8664,4565,1,1129646640
8665,8666,1,1129655880
8666,8685,1,1129649520
8666,1148,1,1129095240
8666,4704,1,1128092820
8666,5551,1,1128091320
8666,12565,1,1137571560
8666,14108,1,1134486000
8666,29977,1,1133771100
8666,15609,1,1133777100
8666,32725,1,1147032000
8666,35335,1,1145019480
8666,35358,1,1145029500
8666,25152,1,1145003340
8666,3512,1,1145010480
8666,16466,1,1143530700
8666,18023,1,1142234340
8666,40117,1,1150403160
8666,49854,1,1148716200
8667,8645,1,1129645860
8667,25803,1,1135936200
8667,27449,1,1135934940
8667,23719,1,1135243020
8668,7993,1,1129671000
8669,1688,1,1129654740
8670,8671,1,1129647600
8670,4579,1,1129646220
8670,5030,1,1142509740
8671,8620,1,1129645980
8671,8940,1,1129683900
8671,24514,1,1137424860
8672,8622,1,1129646160
8673,8622,1,1129648320
8674,4839,1,1129647120
8674,16805,1,1125573060
8674,6671,1,1154271660
8674,43795,1,1154381580
8674,466,1,1151671680
8674,46187,1,1151776980
8674,49909,1,1148665920
8674,2260,1,1148670240
8674,31525,1,1148666820
8674,5549,1,1148735640
8674,19015,1,1148736900
8675,8622,1,1129649520
8675,7993,1,1129648920
8675,6954,1,1129649340
8676,8622,1,1129649340
8677,8622,1,1129667220
8677,19842,1,1139236560
8677,6200,1,1138727160
8677,1524,1,1136691420
8677,30114,1,1133648280
8678,3479,1,1129653120
8679,6954,1,1129664340
8680,8709,1,1129649640
8680,6954,1,1129649880
8680,9007,1,1129638360
8681,8622,1,1129645680
8681,34100,1,1146147120
8681,36524,1,1144071420
8682,8683,1,1129680480
8682,8692,1,1129657020
8682,2633,1,1129649040
8682,8777,1,1129656360
8682,8777,1,1129650540
8682,4701,1,1151668200
8683,8682,1,1129667100
8683,18056,1,1140375900
8683,21372,1,1138736160
8684,8685,1,1129709040
8684,3425,1,1126167240
8684,387,1,1147435860
8684,26390,1,1143553140
8684,38863,1,1142245020
8685,8837,1,1129667460
8685,8640,1,1129668180
8685,8666,1,1129669980
8685,8622,1,1129645980
8685,9282,1,1129301340
8685,164,1,1128684420
8685,10305,1,1127979480
8685,12456,1,1127980020
8685,343,1,1127980380
8685,25750,1,1135959540
8685,29453,1,1134149520
8685,12211,1,1141400220
8686,242,1,1129648680
8686,16689,1,1125564000
8686,18836,1,1138382880
8687,2079,1,1129680540
8688,8622,1,1129645440
8689,4579,1,1129654740
8690,7081,1,1129647360
8690,17239,1,1140799560
8690,430,1,1156427760
8691,460,1,1129646400
8691,8881,1,1129647060
8691,8734,1,1129646760
8692,8682,1,1129652280
8693,8622,1,1129650180
8693,10310,1,1129042080
8693,24978,1,1137163860
8693,26124,1,1135676220
8693,32,1,1135676760
8693,23150,1,1135205760
8693,27738,1,1135007340
8693,2565,1,1147187940
8693,23191,1,1147193820
8693,32890,1,1146744360
8693,29550,1,1146746040
8693,33265,1,1146441840
8693,32139,1,1145548680
8693,3481,1,1156393620
8693,279,1,1153837680
8693,44318,1,1153834440
8693,46914,1,1150384500
8693,47124,1,1150138680
8694,8695,1,1129669500
8695,7993,1,1129658340
8696,8622,1,1129648500
8697,8622,1,1129648320
8698,8699,1,1129647240
8699,8734,1,1129646340
8700,6954,1,1129653180
8700,8713,1,1129653360
8700,19960,1,1139251620
8700,19926,1,1139231340
8700,8368,1,1139346180
8700,4186,1,1139243640
8700,19949,1,1139244300
8701,8702,1,1129657860
8701,6954,1,1129653360
8701,7993,1,1129656720
8701,9618,1,1135113720
8702,8712,1,1129651380
8702,25237,1,1136385780
8703,819,1,1130008560
8704,274,1,1129652820
8705,8700,1,1129655520
8706,8707,1,1129666680
8706,6557,1,1126286640
8706,6832,1,1126288680
8706,8706,1,1126296240
8706,127,1,1126287240
8706,1547,1,1140389640
8706,1547,1,1140387120
8706,1740,1,1140382620
8706,1547,1,1140384720
8706,1547,1,1140383940
8707,8618,1,1129646460
8708,8709,1,1129653540
8709,8620,1,1129646820
8710,8618,1,1129653540
8711,2031,1,1129674180
8712,4212,1,1129650360
8713,1688,1,1129646460
8714,127,1,1129647600
8715,8699,1,1129647780
8716,1688,1,1129650720
8716,14564,1,1126608420
8716,2631,1,1126606740
8716,8716,1,1126619280
8716,28217,1,1134839040
8716,5649,1,1134758940
8716,18962,1,1141470780
8717,8679,1,1129729380
8717,6221,1,1141131900
8718,8719,1,1129649160
8718,18827,1,1139921520
8718,19773,1,1139328600
8718,2324,1,1138761180
8718,13754,1,1155071760
8719,8732,1,1129646160
8719,7,1,1137176820
8719,17753,1,1145019840
8719,4456,1,1151922960
8719,46947,1,1150385280
8719,32872,1,1149162600
8720,6954,1,1129664280
8720,423,1,1125233460
8721,8618,1,1129647000
8721,588,1,1147160220
8721,32053,1,1146730140
8721,22460,1,1146736680
8721,33276,1,1146551700
8721,33275,1,1146469800
8721,4751,1,1146503760
8721,33339,1,1146487500
8721,7671,1,1146469260
8721,3263,1,1146209820
8721,15762,1,1146210420
8721,10439,1,1146041820
8721,31717,1,1146046740
8721,32053,1,1145949720
8721,93,1,1145949300
8721,3923,1,1145962680
8721,34482,1,1145950080
8721,1725,1,1145950260
8721,1089,1,1145862900
8721,19847,1,1145606700
8721,36771,1,1143795000
8721,6277,1,1143993120
8721,15056,1,1143794520
8721,41247,1,1141049400
8721,16949,1,1154330400
8721,20178,1,1154338680
8721,1593,1,1155816540
8722,8612,1,1129645680
8722,4522,1,1137669300
8722,2326,1,1135854480
8722,26604,1,1135257900
8722,27143,1,1135240020
8722,25866,1,1156243920
8722,10837,1,1153898880
8723,7993,1,1129707180
8723,20896,1,1138803900
8723,2085,1,1136382960
8724,8650,1,1129652520
8725,8685,1,1129646700
8725,35404,1,1145004660
8726,8727,1,1129649160
8727,8622,1,1129645740
8728,8659,1,1129659480
8729,8697,1,1129680960
8729,19797,1,1139335380
8730,8622,1,1129649340
8731,460,1,1129678080
8732,8622,1,1129645320
8732,20703,1,1138799940
8732,7091,1,1136377140
8732,38165,1,1142591400
8733,8734,1,1129647960
8733,240,1,1138893780
8733,240,1,1138884540
8733,240,1,1138915260
8733,27809,1,1135028940
8733,27740,1,1135012980
8733,27740,1,1135010760
8733,30305,1,1133543280
8733,10600,1,1133634000
8733,7152,1,1133546400
8733,10600,1,1133545860
8733,10600,1,1133543520
8734,8622,1,1129645680
8735,8622,1,1129647540
8736,8737,1,1129661520
8736,4212,1,1129659180
8736,13845,1,1127569680
8736,15945,1,1125659640
8737,7993,1,1129655220
8738,8653,1,1129653420
8739,8622,1,1129646280
8740,8614,1,1129702920
8741,8742,1,1129677660
8742,8622,1,1129656840
8743,8633,1,1129666740
8743,10920,1,1128446580
8743,10902,1,1128447540
8743,10919,1,1128447180
8744,6845,1,1129647600
8744,10884,1,1128440460
8744,9903,1,1127948280
8744,7515,1,1126166580
8744,21414,1,1134865260
8745,2171,1,1129667160
8746,8622,1,1129678860
8747,2502,1,1129662960
8747,5612,1,1135001940
8748,1549,1,1129646880
8749,7993,1,1129652640
8750,8675,1,1129652100
8751,8622,1,1129646160
8752,8622,1,1129645680
8753,8622,1,1129645560
8754,8719,1,1129648740
8754,28532,1,1141935780
8755,4212,1,1129653900
8756,8622,1,1129649640
8757,8758,1,1129647060
8758,8622,1,1129645380
8759,8622,1,1129649340
8760,1688,1,1129646820
8761,8682,1,1129665540
8762,1562,1,1129660560
8763,8622,1,1129646340
8764,7081,1,1129651680
8765,8622,1,1129659900
8766,4839,1,1129646520
8767,8652,1,1129653960
8768,6845,1,1129656300
8768,485,1,1143629100
8768,4355,1,1155465660
8768,48214,1,1149508080
8769,8622,1,1129646400
8770,8771,1,1129654740
8771,8622,1,1129648500
8772,6954,1,1129650600
8773,8622,1,1129645920
8773,15964,1,1126162440
8774,8688,1,1129645980
8774,15025,1,1126556580
8774,18857,1,1138549020
8774,261,1,1135477860
8774,6542,1,1142219220
8774,9122,1,1151843520
8775,8776,1,1129646820
8776,8622,1,1129645920
8777,2324,1,1129647180
8777,8682,1,1129652880
8777,5930,1,1138766700
8778,8618,1,1129651200
8779,8622,1,1129647360
8780,8622,1,1129685340
8781,8719,1,1129647840
8781,26786,1,1135276260
8781,34854,1,1141412520
8781,39885,1,1141393500
8781,20757,1,1141410900
8781,12868,1,1156920840
8782,5740,1,1129727520
8783,8784,1,1129648440
8783,8832,1,1129661400
8783,7525,1,1129659900
8783,10097,1,1127826840
8783,12747,1,1127845560
8783,16376,1,1125790860
8783,411,1,1125790740
8783,8597,1,1125789720
8783,1490,1,1134749460
8783,12989,1,1134753480
8783,28517,1,1134996180
8783,18515,1,1152886260
8783,3457,1,1152881040
8784,8732,1,1129645860
8785,6695,1,1129653540
8786,8622,1,1129645380
8787,8700,1,1129690560
8788,7956,1,1129647120
8789,7956,1,1129648080
8790,6695,1,1129656420
8790,1315,1,1127850840
8790,14653,1,1147434660
8790,34519,1,1145868120
8790,21398,1,1143802620
8790,510,1,1143814740
8790,28532,1,1141935600
8790,2995,1,1141039980
8791,8681,1,1129646760
8792,8793,1,1129682220
8793,8622,1,1129681260
8794,460,1,1129647660
8795,8904,1,1129656720
8796,8620,1,1129646160
8797,8798,1,1129676100
8797,8622,1,1129661280
8798,8797,1,1129672380
8798,9102,1,1129582380
8798,9102,1,1129453440
8798,12434,1,1127992140
8798,12501,1,1127992440
8798,12480,1,1127991840
8799,8688,1,1129648860
8800,8737,1,1129670280
8800,14325,1,1147430040
8800,460,1,1146482880
8800,33302,1,1146480120
8800,1028,1,1146047700
8800,21263,1,1151838360
8801,8712,1,1129651140
8802,1524,1,1129656240
8802,32284,1,1147342980
8802,5687,1,1146220320
8803,8622,1,1129647120
8804,8783,1,1129715220
8805,8622,1,1129658880
8805,8742,1,1129660500
8806,8622,1,1129652160
8806,9098,1,1129449000
8806,9371,1,1129217040
8806,14163,1,1127487120
8806,14347,1,1125823800
8806,15468,1,1125854700
8806,1627,1,1138796040
8806,6082,1,1138791840
8806,20345,1,1138796640
8806,23786,1,1138149360
8806,5597,1,1135712100
8806,430,1,1135711020
8806,4065,1,1134174720
8806,4884,1,1147424580
8806,39229,1,1142014140
8807,8622,1,1129646460
8808,8809,1,1129649700
8808,8622,1,1129646160
8808,9448,1,1129211580
8808,47380,1,1149862200
8809,8808,1,1129648680
8810,4579,1,1129646880
8810,9371,1,1129218180
8810,9371,1,1129218900
8810,9528,1,1137607740
8810,1936,1,1142520420
8811,7956,1,1129647120
8811,239,1,1153064340
8811,44570,1,1153014360
8812,8622,1,1129646160
8812,6763,1,1142503140
8813,8631,1,1129651740
8814,7993,1,1129650240
8814,19998,1,1139247240
8814,19892,1,1139232720
8815,8734,1,1129646880
8816,8817,1,1129650120
8816,9392,1,1129211100
8816,5583,1,1140379980
8816,29637,1,1148555880
8817,7576,1,1129655040
8817,8734,1,1129646040
8818,8688,1,1129645620
8819,4431,1,1129897860
8820,240,1,1129647540
8821,4839,1,1129648500
8822,8651,1,1129801020
8823,8622,1,1129681140
8824,8622,1,1129646100
8825,8637,1,1129711140
8826,8708,1,1129677180
8827,8620,1,1129646100
8828,2044,1,1129744860
8829,8783,1,1129672800
8830,8663,1,1129701660
8830,2362,1,1144144620
8830,18192,1,1142794440
8830,942,1,1142729940
8830,18192,1,1142936760
8831,1562,1,1129732860
8831,13838,1,1135643760
8831,13838,1,1135678860
8831,16689,1,1135643400
8831,19132,1,1147162860
8832,8783,1,1129651020
8832,405,1,1138019520
8833,8640,1,1129659960
8834,8663,1,1129722600
8835,8638,1,1129656480
8835,4243,1,1128114060
8835,33269,1,1146442740
8835,3481,1,1156396620
8835,2324,1,1156391100
8836,8614,1,1129659060
8837,8685,1,1129648920
8838,8622,1,1129702440
8838,38165,1,1142602200
8838,48625,1,1149495540
8838,7963,1,1149056700
8839,8622,1,1129653660
8840,8841,1,1129648740
8841,8841,1,1129649340
8841,8879,1,1129682040
8841,2330,1,1129648140
8841,9405,1,1129215060
8841,30569,1,1133520180
8841,30604,1,1133527800
8842,8645,1,1129647000
8843,6695,1,1129673880
8844,8719,1,1129649280
8845,8777,1,1129656300
8846,6954,1,1129648860
8846,1083,1,1138730280
8847,2359,1,1129650840
8847,45676,1,1151403840
8848,920,1,1129681740
8848,5198,1,1129234320
8848,13134,1,1137993300
8848,13134,1,1137999180
8848,2041,1,1134893280
8848,4870,1,1134870240
8848,7841,1,1134789480
8848,2357,1,1141433220
8848,2362,1,1141042440
8848,42631,1,1156162560
8848,47208,1,1150157640
8848,21499,1,1150090920
8849,768,1,1129667640
8849,4431,1,1129830180
8849,8631,1,1129668120
8849,8846,1,1129667040
8849,11051,1,1128439860
8849,11084,1,1128436860
8849,11300,1,1128421380
8849,3405,1,1127671440
8849,3874,1,1127677980
8849,626,1,1127593080
